427,	8,	0)
428,	9,	0)
429,	9,	0)
430,	9,	0)
431,	8,	0)
432,	9,	0)
433,	9,	0)
434,	9,	0)
435,	8,	0)
436,	8,	0)
437,	9,	0)
438,	9,	0)
439,	9,	0)
440,	8,	0)
441,	8,	0)
442,	9,	0)
443,	9,	0)
444,	8,	0)
445,	8,	0)
446,	8,	1)
447,	8,	1)
448,	8,	1)
449,	8,	1)
450,	8,	1)
451,	8,	1)
452,	8,	1)
453,	8,	1)
454,	8,	1)
455,	8,	1)
456,	9,	1)
457,	9,	0)
458,	9,	0)
459,	9,	0)
460,	8,	0)
461,	8,	0)
462,	9,	0)
463,	9,	0)
464,	9,	0)
465,	9,	0)
466,	8,	0)
467,	8,	0)
468,	9,	0)
469,	9,	0)
470,	9,	0)
471,	8,	0)
472,	9,	0)
473,	9,	0)
474,	9,	0)
475,	9,	0)
476,	8,	0)
477,	9,	0)
478,	9,	0)
479,	9,	0)
480,	8,	0)
481,	8,	0)
482,	8,	1)
483,	8,	1)
484,	8,	1)
485,	8,	1)
486,	8,	1)
487,	8,	1)
488,	8,	1)
489,	8,	1)
490,	8,	1)
491,	8,	1)
492,	9,	1)
493,	9,	0)
494,	9,	0)
495,	9,	0)
496,	8,	0)
497,	8,	0)
498,	9,	0)
499,	9,	0)
500,	9,	0)
501,	9,	0)
502,	9,	0)
503,	8,	0)
504,	9,	0)
505,	9,	0)
506,	9,	0)
507,	8,	0)
508,	9,	0)
509,	9,	0)
510,	9,	0)
511,	9,	0)
512,	8,	0)
513,	9,	0)
514,	9,	0)
515,	9,	0)
516,	8,	0)
517,	8,	0)
518,	8,	1)
519,	9,	1)
520,	8,	1)
521,	8,	1)
522,	8,	1)
523,	7,	1)
524,	7,	1)
525,	7,	1)
526,	7,	1)
527,	7,	1)
528,	8,	1)
529,	8,	1)
530,	8,	0)
531,	8,	0)
532,	7,	0)
533,	7,	0)
534,	8,	0)
535,	8,	0)
536,	8,	0)
537,	8,	0)
538,	7,	0)
539,	7,	0)
540,	8,	0)
541,	8,	0)
542,	7,	0)
543,	7,	0)
544,	8,	0)
545,	8,	0)
546,	8,	0)
547,	7,	0)
548,	7,	0)
549,	8,	0)
550,	7,	0)
551,	7,	0)
552,	7,	0)
553,	8,	0)
554,	7,	1)
555,	7,	1)
556,	7,	1)
557,	7,	1)
558,	7,	1)
559,	7,	1)
560,	7,	1)
561,	7,	1)
562,	7,	1)
563,	8,	1)
564,	8,	1)
565,	8,	0)
566,	8,	0)
567,	7,	0)
568,	8,	0)
569,	8,	0)
570,	8,	0)
571,	8,	0)
572,	8,	0)
573,	8,	0)
574,	8,	0)
575,	8,	0)
576,	8,	0)
577,	9,	0)
578,	8,	0)
579,	8,	0)
580,	8,	0)
581,	8,	0)
582,	8,	0)
583,	8,	0)
584,	8,	0)
585,	8,	0)
586,	7,	0)
587,	8,	0)
588,	8,	0)
589,	8,	0)
590,	7,	1)
591,	7,	1)
592,	8,	1)
593,	7,	1)
594,	7,	1)
595,	7,	1)
596,	7,	1)
597,	7,	1)
598,	8,	1)
599,	8,	1)
600,	8,	1)
601,	8,	1)
602,	8,	0)
603,	9,	0)
604,	9,	0)
605,	8,	0)
606,	8,	0)
607,	8,	0)
608,	8,	0)
609,	9,	0)
610,	9,	0)
611,	8,	0)
612,	8,	0)
613,	9,	0)
614,	9,	0)
615,	9,	0)
616,	8,	0)
617,	8,	0)
618,	9,	0)
619,	9,	0)
620,	8,	0)
621,	8,	0)
622,	8,	0)
623,	9,	0)
624,	8,	0)
625,	8,	0)
626,	8,	1)
627,	8,	1)
628,	7,	1)
629,	8,	1)
630,	8,	1)
631,	8,	1)
632,	8,	1)
633,	8,	1)
634,	8,	1)
635,	8,	1)
636,	9,	1)
637,	9,	0)
638,	9,	0)
639,	9,	0)
640,	8,	0)
641,	8,	0)
642,	8,	0)
643,	9,	0)
644,	9,	0)
645,	9,	0)
646,	8,	0)
647,	8,	0)
648,	9,	0)
649,	9,	0)
650,	9,	0)
651,	8,	0)
652,	8,	0)
653,	9,	0)
654,	9,	0)
655,	8,	0)
656,	8,	0)
657,	8,	0)
658,	9,	0)
659,	9,	0)
660,	8,	0)
661,	8,	0)
662,	8,	1)
663,	7,	1)
664,	8,	1)
665,	8,	1)
666,	8,	1)
667,	8,	1)
668,	8,	1)
669,	8,	1)
670,	8,	1)
671,	9,	1)
672,	9,	1)
673,	9,	0)
674,	9,	0)
675,	9,	0)
676,	8,	0)
677,	8,	0)
678,	9,	0)
679,	9,	0)
680,	9,	0)
681,	9,	0)
682,	9,	0)
683,	9,	0)
684,	9,	0)
685,	9,	0)
686,	9,	0)
687,	8,	0)
688,	9,	0)
689,	9,	0)
690,	9,	0)
691,	9,	0)
692,	8,	0)
693,	9,	0)
694,	9,	0)
695,	9,	0)
696,	8,	0)
697,	8,	0)
698,	8,	1)
699,	9,	1)
700,	8,	1)
701,	8,	1)
702,	8,	1)
703,	7,	1)
704,	7,	1)
705,	7,	1)
706,	7,	1)
707,	6,	1)
708,	7,	1)
709,	7,	1)
710,	7,	1)
711,	7,	1)
712,	7,	0)
713,	7,	0)
714,	7,	0)
715,	8,	0)
716,	7,	0)
717,	7,	0)
718,	7,	0)
719,	7,	0)
720,	8,	0)
721,	7,	0)
722,	7,	0)
723,	7,	0)
724,	7,	0)
725,	7,	0)
726,	7,	0)
727,	7,	0)
728,	7,	0)
729,	7,	0)
730,	7,	0)
731,	7,	0)
732,	7,	0)
733,	7,	0)
734,	7,	1)
735,	7,	1)
736,	6,	1)
737,	7,	1)
738,	7,	1)
739,	7,	1)
740,	7,	1)
741,	8,	1)
742,	8,	1)
743,	8,	1)
744,	8,	1)
745,	8,	0)
746,	9,	0)
747,	9,	0)
748,	8,	0)
749,	8,	0)
750,	9,	0)
751,	9,	0)
752,	9,	0)
753,	9,	0)
754,	8,	0)
755,	9,	0)
756,	9,	0)
757,	9,	0)
758,	9,	0)
759,	9,	0)
760,	9,	0)
761,	9,	0)
762,	9,	0)
763,	8,	0)
764,	9,	0)
765,	9,	0)
766,	9,	0)
767,	8,	0)
768,	8,	0)
769,	8,	0)
770,	8,	1)
771,	8,	1)
772,	8,	1)
773,	8,	1)
774,	8,	1)
775,	8,	1)
776,	8,	1)
777,	8,	1)
778,	8,	1)
779,	8,	1)
780,	9,	1)
781,	9,	0)
782,	9,	0)
783,	8,	0)
784,	8,	0)
785,	8,	0)
786,	9,	0)
787,	9,	0)
788,	9,	0)
789,	9,	0)
790,	8,	0)
791,	8,	0)
792,	9,	0)
793,	9,	0)
794,	9,	0)
795,	8,	0)
796,	9,	0)
797,	9,	0)
798,	9,	0)
799,	8,	0)
800,	8,	0)
801,	9,	0)
802,	9,	0)
803,	8,	0)
804,	8,	0)
805,	8,	0)
806,	8,	1)
807,	8,	1)
808,	8,	1)
809,	8,	1)
810,	7,	1)
811,	7,	1)
812,	7,	1)
813,	7,	1)
814,	7,	1)
815,	8,	1)
816,	8,	1)
817,	8,	0)
818,	8,	0)
819,	8,	0)
820,	7,	0)
821,	8,	0)
822,	8,	0)
823,	8,	0)
824,	8,	0)
825,	7,	0)
826,	7,	0)
827,	8,	0)
828,	8,	0)
829,	8,	0)
830,	7,	0)
831,	8,	0)
832,	8,	0)
833,	8,	0)
834,	7,	0)
835,	7,	0)
836,	8,	0)
837,	8,	0)
838,	7,	0)
839,	7,	0)
840,	8,	0)
841,	8,	0)
842,	7,	1)
843,	7,	1)
844,	7,	1)
845,	7,	1)
846,	7,	1)
847,	7,	1)
848,	7,	1)
849,	6,	1)
850,	7,	1)
851,	7,	1)
852,	7,	1)
853,	7,	1)
854,	7,	1)
855,	8,	0)
856,	8,	0)
857,	8,	0)
858,	7,	0)
859,	7,	0)
860,	8,	0)
861,	8,	0)
862,	8,	0)
863,	7,	0)
864,	7,	0)
865,	8,	0)
866,	8,	0)
867,	8,	0)
868,	7,	0)
869,	8,	0)
870,	8,	0)
871,	8,	0)
872,	7,	0)
873,	7,	0)
874,	8,	0)
875,	8,	0)
876,	7,	0)
877,	7,	0)
878,	8,	1)
879,	8,	1)
880,	7,	1)
881,	7,	1)
882,	7,	1)
883,	8,	1)
884,	8,	1)
885,	8,	1)
886,	8,	1)
887,	8,	1)
888,	9,	0)
889,	9,	0)
890,	9,	0)
891,	8,	0)
892,	8,	0)
893,	9,	0)
894,	9,	0)
895,	9,	0)
896,	9,	0)
897,	8,	0)
898,	9,	0)
899,	9,	0)
900,	9,	0)
901,	9,	0)
902,	8,	0)
903,	9,	0)
904,	9,	0)
905,	9,	0)
906,	8,	0)
907,	8,	0)
908,	9,	0)
909,	9,	0)
910,	9,	0)
911,	8,	0)
912,	8,	0)
913,	8,	0)
914,	8,	1)
915,	8,	1)
916,	8,	1)
917,	8,	1)
918,	7,	1)
919,	7,	1)
920,	7,	1)
921,	7,	1)
922,	7,	1)
923,	8,	1)
924,	8,	1)
925,	8,	0)
926,	8,	0)
927,	8,	0)
928,	7,	0)
929,	8,	0)
930,	8,	0)
931,	8,	0)
932,	8,	0)
933,	8,	0)
934,	8,	0)
935,	8,	0)
936,	8,	0)
937,	8,	0)
938,	8,	0)
939,	8,	0)
940,	8,	0)
941,	8,	0)
942,	8,	0)
943,	7,	0)
944,	8,	0)
945,	8,	0)
946,	8,	0)
947,	7,	0)
948,	8,	0)
949,	8,	0)
950,	8,	1)
951,	7,	1)
952,	7,	1)
953,	8,	1)
954,	7,	1)
955,	7,	1)
956,	7,	1)
957,	7,	1)
958,	7,	1)
959,	8,	1)
960,	8,	1)
961,	8,	1)
962,	8,	0)
963,	8,	0)
964,	9,	0)
965,	8,	0)
966,	8,	0)
967,	8,	0)
968,	8,	0)
969,	8,	0)
970,	9,	0)
971,	8,	0)
972,	8,	0)
973,	8,	0)
974,	9,	0)
975,	9,	0)
976,	8,	0)
977,	8,	0)
978,	8,	0)
979,	9,	0)
980,	8,	0)
981,	8,	0)
982,	8,	0)
983,	8,	0)
984,	8,	0)
985,	8,	0)
986,	8,	1)
987,	8,	1)
988,	7,	1)
989,	8,	1)
990,	8,	1)
991,	8,	1)
992,	7,	1)
993,	7,	1)
994,	7,	1)
995,	7,	1)
996,	8,	1)
997,	8,	1)
998,	8,	0)
999,	8,	0)
1000,	7,	0)
1001,	7,	0)
1002,	8,	0)
1003,	8,	0)
1004,	8,	0)
1005,	8,	0)
1006,	7,	0)
1007,	7,	0)
1008,	8,	0)
1009,	8,	0)
1010,	7,	0)
1011,	7,	0)
1012,	8,	0)
1013,	8,	0)
1014,	7,	0)
1015,	7,	0)
1016,	7,	0)
1017,	8,	0)
1018,	7,	0)
1019,	7,	0)
1020,	7,	0)
1021,	8,	0)
1022,	7,	1)
1023,	7,	1)
1024,	7,	1)
1025,	7,	1)
1026,	7,	1)
1027,	7,	1)
1028,	7,	1)
1029,	7,	1)
1030,	7,	1)
1031,	8,	1)
1032,	8,	0)
1033,	8,	0)
1034,	8,	0)
1035,	8,	0)
1036,	8,	0)
1037,	8,	0)
1038,	8,	0)
1039,	8,	0)
1040,	9,	0)
1041,	8,	0)
1042,	8,	0)
1043,	8,	0)
1044,	8,	0)
1045,	9,	0)
1046,	8,	0)
1047,	8,	0)
1048,	8,	0)
1049,	9,	0)
1050,	8,	0)
1051,	8,	0)
1052,	8,	0)
1053,	8,	0)
1054,	8,	0)
1055,	8,	0)
1056,	8,	0)
1057,	8,	0)
1058,	7,	1)
1059,	8,	1)
1060,	8,	1)
1061,	7,	1)
1062,	7,	1)
1063,	7,	1)
1064,	7,	1)
1065,	7,	1)
1066,	8,	1)
1067,	8,	1)
1068,	8,	1)
1069,	8,	0)
1070,	8,	0)
1071,	7,	0)
1072,	8,	0)
1073,	8,	0)
1074,	8,	0)
1075,	8,	0)
1076,	8,	0)
1077,	8,	0)
1078,	8,	0)
1079,	8,	0)
1080,	8,	0)
1081,	8,	0)
1082,	8,	0)
1083,	8,	0)
1084,	8,	0)
1085,	8,	0)
1086,	8,	0)
1087,	8,	0)
1088,	8,	0)
1089,	8,	0)
1090,	7,	0)
1091,	8,	0)
1092,	8,	0)
1093,	8,	0)
1094,	7,	1)
1095,	7,	1)
1096,	8,	1)
1097,	8,	1)
1098,	7,	1)
1099,	7,	1)
1100,	7,	1)
1101,	7,	1)
1102,	8,	1)
1103,	8,	1)
1104,	8,	1)
1105,	8,	0)
1106,	8,	0)
1107,	8,	0)
1108,	8,	0)
1109,	8,	0)
1110,	8,	0)
1111,	8,	0)
1112,	8,	0)
1113,	9,	0)
1114,	8,	0)
1115,	8,	0)
1116,	8,	0)
1117,	8,	0)
1118,	9,	0)
1119,	8,	0)
1120,	8,	0)
1121,	8,	0)
1122,	9,	0)
1123,	8,	0)
1124,	8,	0)
1125,	8,	0)
1126,	8,	0)
1127,	8,	0)
1128,	8,	0)
1129,	8,	0)
1130,	8,	1)
1131,	7,	1)
1132,	7,	1)
1133,	8,	1)
1134,	8,	1)
1135,	7,	1)
1136,	7,	1)
1137,	7,	1)
1138,	7,	1)
1139,	8,	1)
1140,	8,	1)
1141,	8,	1)
1142,	8,	0)
1143,	8,	0)
1144,	8,	0)
1145,	8,	0)
1146,	8,	0)
1147,	8,	0)
1148,	8,	0)
1149,	8,	0)
1150,	9,	0)
1151,	8,	0)
1152,	8,	0)
1153,	8,	0)
1154,	8,	0)
1155,	9,	0)
1156,	8,	0)
1157,	8,	0)
1158,	8,	0)
1159,	9,	0)
1160,	8,	0)
1161,	8,	0)
1162,	8,	0)
1163,	8,	0)
1164,	8,	0)
1165,	8,	0)
1166,	8,	1)
1167,	8,	1)
1168,	7,	1)
1169,	7,	1)
1170,	8,	1)
1171,	8,	1)
1172,	7,	1)
1173,	7,	1)
1174,	7,	1)
1175,	7,	1)
1176,	8,	1)
1177,	8,	1)
1178,	8,	0)
1179,	8,	0)
1180,	8,	0)
1181,	7,	0)
1182,	8,	0)
1183,	8,	0)
1184,	8,	0)
1185,	8,	0)
1186,	8,	0)
1187,	7,	0)
1188,	8,	0)
1189,	8,	0)
1190,	8,	0)
1191,	8,	0)
1192,	8,	0)
1193,	8,	0)
1194,	8,	0)
1195,	8,	0)
1196,	7,	0)
1197,	8,	0)
1198,	8,	0)
1199,	8,	0)
1200,	7,	0)
1201,	8,	0)
1202,	8,	1)
1203,	8,	1)
1204,	7,	1)
1205,	7,	1)
1206,	8,	1)
1207,	8,	1)
1208,	8,	1)
1209,	8,	1)
1210,	8,	1)
1211,	8,	1)
1212,	9,	1)
1213,	9,	0)
1214,	9,	0)
1215,	8,	0)
1216,	8,	0)
1217,	9,	0)
1218,	9,	0)
1219,	9,	0)
1220,	9,	0)
1221,	9,	0)
1222,	9,	0)
1223,	9,	0)
1224,	9,	0)
1225,	9,	0)
1226,	8,	0)
1227,	9,	0)
1228,	9,	0)
1229,	9,	0)
1230,	9,	0)
1231,	8,	0)
1232,	9,	0)
1233,	9,	0)
1234,	9,	0)
1235,	8,	0)
1236,	8,	0)
1237,	8,	0)
1238,	8,	1)
1239,	8,	1)
1240,	8,	1)
1241,	8,	1)
1242,	7,	1)
1243,	7,	1)
1244,	7,	1)
1245,	7,	1)
1246,	7,	1)
1247,	8,	1)
1248,	8,	1)
1249,	8,	0)
1250,	8,	0)
1251,	8,	0)
1252,	7,	0)
1253,	8,	0)
1254,	8,	0)
1255,	8,	0)
1256,	8,	0)
1257,	8,	0)
1258,	7,	0)
1259,	8,	0)
1260,	8,	0)
1261,	8,	0)
1262,	8,	0)
1263,	8,	0)
1264,	8,	0)
1265,	8,	0)
1266,	8,	0)
1267,	7,	0)
1268,	8,	0)
1269,	8,	0)
1270,	8,	0)
1271,	7,	0)
1272,	8,	0)
1273,	8,	0)
1274,	8,	1)
1275,	7,	1)
1276,	7,	1)
1277,	8,	1)
1278,	7,	1)
1279,	7,	1)
1280,	7,	1)
1281,	7,	1)
1282,	7,	1)
1283,	8,	1)
1284,	8,	0)
1285,	8,	0)
1286,	8,	0)
1287,	7,	0)
1288,	8,	0)
1289,	8,	0)
1290,	8,	0)
1291,	8,	0)
1292,	8,	0)
1293,	7,	0)
1294,	8,	0)
1295,	8,	0)
1296,	8,	0)
1297,	7,	0)
1298,	8,	0)
1299,	8,	0)
1300,	8,	0)
1301,	7,	0)
1302,	7,	0)
1303,	8,	0)
1304,	8,	0)
1305,	7,	0)
1306,	7,	0)
1307,	8,	0)
1308,	8,	0)
1309,	7,	0)
1310,	7,	1)
1311,	7,	1)
1312,	8,	1)
1313,	7,	1)
1314,	7,	1)
1315,	7,	1)
1316,	7,	1)
1317,	7,	1)
1318,	8,	1)
1319,	8,	1)
1320,	8,	1)
1321,	8,	0)
1322,	8,	0)
1323,	9,	0)
1324,	8,	0)
1325,	8,	0)
1326,	8,	0)
1327,	8,	0)
1328,	9,	0)
1329,	9,	0)
1330,	9,	0)
1331,	8,	0)
1332,	9,	0)
1333,	9,	0)
1334,	9,	0)
1335,	8,	0)
1336,	8,	0)
1337,	9,	0)
1338,	9,	0)
1339,	9,	0)
1340,	8,	0)
1341,	8,	0)
1342,	9,	0)
1343,	9,	0)
1344,	8,	0)
1345,	8,	0)
1346,	8,	1)
1347,	7,	1)
1348,	8,	1)
1349,	8,	1)
1350,	8,	1)
1351,	8,	1)
1352,	8,	1)
1353,	8,	1)
1354,	8,	1)
1355,	8,	1)
1356,	9,	1)
1357,	9,	0)
1358,	9,	0)
1359,	9,	0)
1360,	8,	0)
1361,	8,	0)
1362,	9,	0)
1363,	9,	0)
1364,	9,	0)
1365,	9,	0)
1366,	8,	0)
1367,	9,	0)
1368,	9,	0)
1369,	9,	0)
1370,	9,	0)
1371,	8,	0)
1372,	9,	0)
1373,	9,	0)
1374,	9,	0)
1375,	8,	0)
1376,	8,	0)
1377,	9,	0)
1378,	9,	0)
1379,	9,	0)
1380,	8,	0)
1381,	8,	0)
1382,	8,	1)
1383,	8,	1)
1384,	8,	1)
1385,	8,	1)
1386,	8,	1)
1387,	8,	1)
1388,	8,	1)
1389,	8,	1)
1390,	8,	1)
1391,	8,	1)
1392,	9,	1)
1393,	9,	0)
1394,	9,	0)
1395,	9,	0)
1396,	8,	0)
1397,	8,	0)
1398,	9,	0)
1399,	9,	0)
1400,	9,	0)
1401,	9,	0)
1402,	9,	0)
1403,	8,	0)
1404,	9,	0)
1405,	9,	0)
1406,	9,	0)
1407,	8,	0)
1408,	9,	0)
1409,	9,	0)
1410,	9,	0)
1411,	9,	0)
1412,	8,	0)
1413,	9,	0)
1414,	9,	0)
1415,	9,	0)
1416,	8,	0)
1417,	8,	0)
1418,	8,	1)
1419,	9,	1)
1420,	8,	1)
1421,	8,	1)
1422,	8,	1)
1423,	8,	1)
1424,	8,	1)
1425,	8,	1)
1426,	8,	1)
1427,	8,	1)
1428,	9,	1)
1429,	9,	0)
1430,	9,	0)
1431,	8,	0)
1432,	8,	0)
1433,	8,	0)
1434,	9,	0)
1435,	9,	0)
1436,	9,	0)
1437,	9,	0)
1438,	8,	0)
1439,	8,	0)
1440,	9,	0)
1441,	9,	0)
1442,	9,	0)
1443,	8,	0)
1444,	8,	0)
1445,	9,	0)
1446,	9,	0)
1447,	8,	0)
1448,	8,	0)
1449,	9,	0)
1450,	9,	0)
1451,	8,	0)
1452,	8,	0)
1453,	8,	0)
1454,	8,	1)
1455,	8,	1)
1456,	8,	1)
1457,	8,	1)
1458,	8,	1)
1459,	7,	1)
1460,	7,	1)
1461,	7,	1)
1462,	7,	1)
1463,	8,	1)
1464,	8,	1)
1465,	8,	0)
1466,	8,	0)
1467,	8,	0)
1468,	7,	0)
1469,	7,	0)
1470,	8,	0)
1471,	8,	0)
1472,	8,	0)
1473,	8,	0)
1474,	7,	0)
1475,	8,	0)
1476,	8,	0)
1477,	8,	0)
1478,	7,	0)
1479,	7,	0)
1480,	8,	0)
1481,	8,	0)
1482,	8,	0)
1483,	7,	0)
1484,	8,	0)
1485,	8,	0)
1486,	8,	0)
1487,	7,	0)
1488,	7,	0)
1489,	8,	0)
1490,	7,	1)
1491,	7,	1)
1492,	7,	1)
1493,	8,	1)
1494,	7,	1)
1495,	7,	1)
1496,	7,	1)
1497,	7,	1)
1498,	7,	1)
1499,	8,	1)
